species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Galium_paradoxum,-0.8804790855929727,0.1414908692959694,0.6512811059109369
Galium_kinuta,-0.8869177119818077,0.1414908692959694,0.6151844620003906
Galium_trachyspermum,-1.1662896755050602,0.16426244119423852,0.5500218024332668
Galium_dahuricum,-0.9917880179268362,0.17461436609770037,0.596382333618901
Galium_pogonanthum,-1.1662896755050602,0.16426244119423852,0.5500218024332668
Galium_trifloriforme,-0.7515624660486039,0.15027594834177446,0.6638666196452165
Galium_kamtschaticum,-0.7361169978307851,0.1414908692959694,0.6436442655156143
Galium_trifidum,-0.7361169978307851,0.1414908692959694,0.6436442655156143
Galium_odoratum,-0.7361169978307851,0.1414908692959694,0.6436442655156143
Asperula_lasiantha,-0.23691157130438842,-0.00147016510146114,1.2672874030177086
Asperula_odorata,-0.23691157130438842,-0.00147016510146114,1.2672874030177086
Asperula_maximowiczii,-0.23691157130438842,-0.00147016510146114,1.2672874030177086
Rubia_hexaphylla,-0.4384005367919639,-0.029065380945990083,1.4934523219572584
Rubia_pubescens,-0.4384005367919639,-0.029065380945990083,1.4934523219572584
Rubia_chinensis,-0.4384005367919639,-0.029065380945990083,1.4934523219572584
Rubia_akane,-0.4384005367919639,-0.029065380945990083,1.4934523219572584
Rubia_cordifolia,0.791030906745946,-0.052170530967971626,1.8435951564959772
Rubia_argyi,-0.4384005367919639,-0.029065380945990083,1.4934523219572584
Mitchella_undulata,-1.2478500025762886,-0.023226421069707306,1.381449353175194
Cynanchum_atratum,-1.1614245659288323,-0.039838847568059804,1.477604545777825
Cynanchum_amplexicaule,-1.1614245659288323,-0.039838847568059804,1.477604545777825
Cynanchum_ascyrifolium,-1.1614245659288323,-0.039838847568059804,1.477604545777825
Cynanchum_paniculatum,-1.1614245659288323,-0.039838847568059804,1.477604545777825
Metaplexis_japonica,-0.6332149512909748,-0.14020305541575392,2.27651848051167
Cynanchum_wilfordii,-1.1614245659288323,-0.039838847568059804,1.477604545777825
Marsdenia_tomentosa,-1.2070024078896362,-0.023226421069707306,1.381449353175194
Swertia_japonica,-1.202071495365244,-0.039838847568059804,1.477604545777825
Swertia_squarrosa,-1.202071495365244,-0.039838847568059804,1.477604545777825
Swertia_pseudochensis,-2.3869603293037325,-0.03363251294076107,1.3025643688347295
Swertia_scabra,-1.202071495365244,-0.039838847568059804,1.477604545777825
Gentiana_zollingeri,-1.2087914059297191,-0.039838847568059804,1.4466704946162374
Gentiana_squarrosa,-1.2087914059297191,-0.039838847568059804,1.4466704946162374
Gentiana_triflora,-1.2087914059297191,-0.039838847568059804,1.4466704946162374
Gentiana_scabra,-1.2087914059297191,-0.039838847568059804,1.4466704946162374
Tripterospermum_japonicum,-1.1492178593908455,-0.009444492361392233,1.2554877598684344
Solanum_lyratum,-0.21995882038198278,-0.05484513680458454,1.2921390849442203
Scopolia_japonica,-0.8475824111141558,-0.0024633776410146304,1.1862161957957695
Calystegia_hederacea,-0.8475824111141558,-0.0024633776410146304,1.2213049386003996
Cuscuta_australis,-0.8475824111141558,-0.0024633776410146304,1.2213049386003996
Cuscuta_japonica,-0.8475824111141558,-0.0024633776410146304,1.2213049386003996
Pyrola_japonica,-3.8623278038268722,0.3514148373446397,-1.6214896984354987
Chimaphila_japonica,-2.197149582959126,0.3398559894969273,-0.8976667436507386
Monotropa_uniflora,-2.197149582959126,0.3398559894969273,-0.8976667436507386
Primula_sieboldii,-1.3749298324230068,0.47977668334124146,-0.5117320780849736
Androsace_umbellata,-1.3749298324230068,0.47977668334124146,-0.5117320780849736
Lysimachia_barystachys,-1.3749298324230068,0.47977668334124146,-0.5117320780849736
Lysimachia_japonica,-1.3749298324230068,0.47977668334124146,-0.5117320780849736
Lysimachia_clethroides,-0.9814889139323991,0.44986255705764455,-0.14547189556445675
Lysimachia_davurica,-1.3749298324230068,0.47977668334124146,-0.5117320780849736
Impatiens_textori,0.9313560834691816,0.4503959820422787,-0.28122907316558815
Impatiens_noli-tangere,-0.04033421118884777,0.32933411670818147,-0.4490004035517039
Impatiens_textorii,-0.04033421118884777,0.32933411670818147,-0.4490004035517039
Kirengeshoma_koreana,-0.6332722929897692,0.25958344897686886,-0.25806864649503247
Tetragonia_tetragonoides,-0.4798969687522717,0.15561991092453262,-0.241388410768393
Lychnis_cognata,-0.18097518317246408,0.12072698604276581,-0.04557656662122766
Silene_firma,-1.125768378401995,0.8191681733008521,0.8976225832908923
Pseudostellaria_davidii,-0.7879859078102871,0.8354387034794126,0.6552826657279565
Silene_seoulensis,-0.718561291149438,0.3427436181089121,0.42440789989756983
Silene_baccifera,-1.2063254728286616,0.09460369975490009,-0.2375180094508941
Dianthus_chinensis,-1.2074413809563063,0.1332249368969632,-0.28154101606818804
Gypsophila_oldhamiana,-1.2074413809563063,0.1332249368969632,-0.28154101606818804
Arenaria_serpyllifolia,-1.9902874150918024,-0.8324013109728868,-1.6844150451955509
Stellaria_aquatica,-1.3185682460636992,2.1819576996606393,0.12300794207273738
Pseudostellaria_coreana,-0.7308315534326755,0.9353404885832418,0.3881377394148709
Pseudostellaria_setulosa,-0.7308315534326755,0.9353404885832418,0.3881377394148709
Pseudostellaria_palibiniana,-0.7308315534326755,0.9353404885832418,0.3881377394148709
Pseudostellaria_monantha,-0.7308315534326755,0.9353404885832418,0.3881377394148709
Pseudostellaria_heterophylla,-0.7308315534326755,0.9353404885832418,0.3881377394148709
Chenopodium_album,-0.42514236769047936,0.05253864655144948,0.10235772669544135
Achyranthes_japonica,0.30851710694538764,0.310424380043969,0.12705063894306484
Rumex_acetosa,-0.2687352550802151,0.12978363152188388,-0.0023483336723318757
Polygonum_viscosum,0.5938272471781005,1.0455553891269889,0.5947585298674019
Polygonum_muricatum,0.6301310584026534,1.0727666691677842,0.5883677768936596
Polygonum_viscoferum,0.5963430722922716,0.9908539850549288,0.6439385208540193
Polygonum_dissitiflorum,0.8335990610623923,1.0822408843734728,0.6203729778736565
Polygonum_pubescens,0.5531907800217021,1.008548948519412,0.5226033357729396
Polygonum_perfoliatum,1.86641098029966,0.8510610951997502,0.6989342997933785
Polygonum_praetermissum,0.7194003774851551,1.0667070890561428,0.5502983436768839
Polygonum_japonicum,0.6949641140589032,0.9688274037748829,0.580792512544178
Polygonum_posumbu,0.10082909827746686,0.8428432420862423,0.5264132650617073
Polygonum_nepalense,0.8682248167648839,1.04328549509762,0.5799756676683208
Polygonum_filiforme,0.32521894153850117,0.9645515322858018,0.5026484434854248
Polygonum_lapathifolium,0.7810374554573115,1.0927896815244782,0.5719986118789
Polygonum_thunbergii,1.1803233106758064,1.5755947649262025,0.4646992592751993
Polygonum_senticosum,0.8353063293033954,0.9881508851744872,0.6419598899661227
Polygonum_aviculare,0.16359079485888342,-0.6536958736800627,-0.005560693546542993
Fallopia_ciliinervis,0.14776247526314934,0.5991932045816113,1.1343579627768907
Fallopia_japonica,0.14776247526314934,0.5991932045816113,1.1343579627768907
