species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Astragalus_membranaceus,NA,NA,NA
Glycine_soja,172.446128336105,32.8727239351636,0.22958
Dumasia_truncata,NA,NA,NA
Desmodium_oldhamii,NA,NA,NA
Desmodium_podocarpum,NA,NA,NA
Hylodesmum_podocarpum,NA,NA,NA
Hylodesmum_oldhamii,NA,NA,NA
Lespedeza_davurica,7.07,16.7186492836933,NA
Lespedeza_cuneata,1.6565,21.9766231594077,0.580535294117647
Lespedeza_pilosa,NA,NA,NA
Lespedeza_tomentosa,1.86,14.48474576,NA
Kummerowia_striata,1.99622299008032,34.77089699,0.18288
Rhynchosia_acuminatifolia,NA,NA,NA
Rhynchosia_volubilis,NA,NA,NA
Dunbaria_villosa,NA,NA,NA
Aeschynomene_indica,7.66409538461538,NA,1.4
Sophora_flavescens,35.04,16.41191648,5
Chamaecrista_nomame,NA,NA,NA
Polygala_tenuifolia,NA,NA,NA
Polygala_japonica,NA,NA,NA
Duchesnea_chrysantha,NA,NA,NA
Duchesnea_indica,NA,NA,NA
Potentilla_supina,NA,NA,NA
Potentilla_kleiniana,NA,NA,NA
Potentilla_dickinsii,NA,NA,NA
Potentilla_anserina,NA,NA,NA
Potentilla_chinensis,NA,16.40902266,NA
Potentilla_yokusaiana,NA,NA,NA
Potentilla_fragarioides,NA,NA,0.0492419192307692
Potentilla_discolor,NA,NA,NA
Potentilla_anemonifolia,0.1,NA,NA
Potentilla_cryptotaeniae,NA,NA,NA
Potentilla_squamosa,NA,NA,NA
Potentilla_freyniana,0.22,NA,NA
Potentilla_centigrana,NA,NA,NA
Sanguisorba_stipulata,NA,NA,NA
Sanguisorba_hakusanensis,1.3444,NA,NA
Sanguisorba_officinalis,2.26431699347059,21.5252975597421,0.459534013650794
Agrimonia_coreana,NA,NA,NA
Agrimonia_pilosa,15.3886,36.365281875,0.6
Geum_japonicum,2.4332,NA,NA
Geum_aleppicum,1.19082857142857,NA,0.4
Filipendula_glaberrima,NA,NA,NA
Fatoua_villosa,NA,NA,NA
Pilea_japonica,NA,NA,NA
Pilea_mongolica,2.4435,39.5256916996047,NA
Pilea_peploides,NA,NA,NA
Urtica_laetevirens,NA,NA,NA
Urtica_thunbergiana,NA,NA,NA
Urtica_angustifolia,NA,NA,NA
Nanocnide_japonica,NA,NA,NA
Boehmeria_pannosa,NA,NA,NA
Boehmeria_longispica,NA,NA,NA
Boehmeria_tricuspis,NA,NA,NA
Boehmeria_platanifolia,NA,NA,NA
Boehmeria_japonica,NA,NA,NA
Humulus_japonicus,16.1333333333333,NA,NA
Melothria_japonica,NA,NA,NA
Schizopepon_bryoniifolius,NA,NA,NA
Trichosanthes_kirilowii,NA,NA,NA
Gynostemma_pentaphyllum,NA,NA,NA
Actinostemma_lobatum,NA,NA,NA
Hypericum_laxum,NA,NA,NA
Hypericum_erectum,0.0564,NA,NA
Hypericum_ascyron,NA,NA,NA
Viola_boissieuana,NA,NA,NA
Viola_ovato-oblonga,NA,NA,NA
Viola_yedoensis,NA,NA,NA
Viola_acuminata,NA,45.209874755,NA
Viola_seoulensis,NA,NA,NA
Viola_verecunda,NA,NA,NA
Viola_kusanoana,NA,NA,NA
Viola_grypoceras,NA,NA,NA
Viola_collina,2.7752,NA,0.0862222222222222
Viola_orientalis,NA,NA,NA
Viola_rossii,NA,NA,NA
Viola_diamantiaca,NA,NA,NA
Viola_variegata,NA,34.98821839,NA
Viola_mandshurica,0.8088,NA,NA
Viola_lactiflora,NA,NA,NA
Viola_phalacrocarpa,NA,NA,NA
Viola_patrinii,NA,NA,NA
Viola_hirtipes,NA,NA,NA
Viola_selkirkii,0.61,NA,0.1
Viola_albida,NA,NA,NA
Viola_japonica,NA,NA,NA
Viola_keiskei,NA,NA,NA
Euphorbia_esula,NA,NA,NA
Euphorbia_sieboldiana,NA,NA,NA
Euphorbia_pekinensis,NA,NA,NA
Acalypha_australis,0.99,NA,NA
Mercurialis_leiocarpa,NA,NA,NA
Oxalis_obtriangulata,NA,NA,NA
Berteroella_maximowiczii,NA,NA,NA
Sisymbrium_luteum,NA,NA,NA
Draba_nemorosa,NA,NA,NA
Dontostemon_dentatus,NA,NA,NA
Erysimum_amurense,NA,NA,NA
Capsella_bursa-pastoris,0.119435531914894,30.2622063391936,0.236757633587786
Arabis_glabra,0.0784887322552784,27.9805,0.6825
Cardamine_komarovii,NA,NA,NA
Cardamine_amariformis,NA,NA,NA
Cardamine_flexuosa,0.15613,41.25,0.289285714285714
Cardamine_scutata,NA,NA,NA
Cardamine_fallax,0.0957,36.77,0.1475
Cardamine_leucantha,NA,NA,NA
Cardamine_impatiens,0.217987942857143,33.8,0.467307692307692
Rorippa_indica,NA,NA,NA
Corchoropsis_tomentosa,NA,NA,NA
Corchoropsis_psilocarpa,NA,NA,NA
Dictamnus_dasycarpus,15.2661920076923,23.465,0.70625
Circaea_mollis,NA,NA,NA
Circaea_cordata,NA,NA,NA
Circaea_alpina,NA,NA,NA
Rotala_indica,NA,NA,NA
Geranium_knuthii,NA,NA,NA
Geranium_thunbergii,NA,NA,NA
Geranium_wilfordii,NA,NA,NA
Geranium_sibiricum,2.93274,NA,0.35
Cayratia_japonica,16.39,NA,NA
Sedum_takesimense,NA,NA,NA
Sedum_aizoon,NA,NA,NA
Sedum_polytrichoides,NA,NA,NA
Sedum_sarmentosum,NA,NA,NA
Sedum_bulbiferum,NA,NA,NA
Sedum_middendorffianum,NA,NA,0.2
Sedum_kamtschaticum,NA,NA,0.2
Orostachys_minuta,NA,NA,NA
Hylotelephium_erythrostictum,NA,NA,NA
Haloragis_micrantha,NA,NA,NA
Saxifraga_oblongifolia,NA,NA,NA
Chrysosplenium_barbatum,NA,NA,NA
Chrysosplenium_pseudofauriei,NA,NA,NA
Chrysosplenium_grayanum,NA,NA,NA
Chrysosplenium_japonicum,NA,NA,NA
Chrysosplenium_flagelliferum,NA,NA,NA
Mukdenia_rossii,NA,35.46690793,NA
Rodgersia_podophylla,NA,NA,NA
Astilboides_tabularis,NA,NA,NA
Astilbe_koreana,NA,NA,NA
Astilbe_chinensis,0.0619531333333333,40.568266895,NA
Paeonia_japonica,NA,NA,NA
Paeonia_lactiflora,NA,NA,NA
Paeonia_obovata,NA,NA,NA
Megaleranthis_saniculifolia,NA,NA,NA
Cimicifuga_austrokoreana,NA,NA,NA
Cimicifuga_foetida,NA,NA,NA
Cimicifuga_japonica,NA,NA,NA
Cimicifuga_simplex,NA,NA,NA
Cimicifuga_dahurica,NA,NA,NA
Cimicifuga_heracleifolia,NA,NA,NA
Ranunculus_japonicus,NA,NA,NA
Ranunculus_sceleratus,NA,NA,NA
Anemone_narcissiflora,NA,NA,NA
Anemone_reflexa,NA,NA,NA
Anemone_raddeana,NA,NA,NA
Anemone_koraiensis,NA,NA,NA
Hepatica_insularis,NA,NA,NA
Hepatica_asiatica,3.36483333333333,37.295,0.092887323943662
Hepatica_maxima,NA,NA,NA
Pulsatilla_cernua,NA,NA,NA
Adonis_multiflora,NA,NA,NA
Adonis_amurensis,NA,NA,NA
Caltha_palustris,NA,NA,NA
Actaea_asiatica,NA,NA,NA
Eranthis_stellata,NA,NA,NA
Aconitum_pseudolaeve,NA,NA,NA
Aconitum_villosum,NA,NA,NA
Aconitum_austrokoreense,NA,NA,NA
Aconitum_jaluense,NA,NA,NA
Aconitum_longecassidatum,NA,NA,NA
Aconitum_kusnezoffii,NA,NA,NA
Aconitum_coreanum,NA,NA,NA
Thalictrum_minus,1.6600544,20.374515576433,0.597565079366667
Thalictrum_filamentosum,NA,NA,NA
Thalictrum_ichangense,NA,NA,NA
Thalictrum_uchiyamae,NA,NA,NA
Semiaquilegia_adoxoides,NA,NA,NA
Caulophyllum_robustum,NA,NA,NA
Epimedium_koreanum,NA,NA,NA
Jeffersonia_dubia,NA,NA,NA
Coreanomecon_hylomeconoides,NA,NA,NA
Hylomecon_vernalis,NA,NA,NA
Corydalis_alata,NA,NA,NA
Corydalis_pauciovulata,NA,NA,NA
Corydalis_maculata,NA,NA,NA
Corydalis_ternata,NA,NA,NA
Corydalis_remota,NA,NA,NA
Corydalis_ambigua,NA,NA,NA
Corydalis_incisa,NA,NA,NA
Corydalis_ochotensis,NA,NA,NA
Corydalis_speciosa,NA,NA,NA
Corydalis_heterocarpa,NA,NA,NA
Corydalis_pallida,NA,NA,NA
Dicentra_spectabilis,NA,NA,NA
Lecanorchis_japonica,NA,NA,NA
Gastrodia_elata,NA,NA,NA
Gastrodia_pubilabiata,NA,NA,NA
Amitostigma_gracile,NA,NA,NA
Cymbidium_goeringii,NA,NA,NA
Oreorchis_patens,NA,NA,NA
Cremastra_appendiculata,NA,NA,NA
Tipularia_japonica,NA,NA,NA
Calanthe_sieboldii,NA,NA,NA
Calanthe_discolor,NA,NA,NA
Calanthe_reflexa,NA,NA,NA
Liparis_kumokiri,NA,NA,NA
Liparis_makinoana,NA,NA,NA
Liparis_krameri,NA,NA,NA
Bletilla_striata,NA,NA,NA
Epipactis_papillosa,NA,NA,NA
Cephalanthera_subaphylla,NA,NA,NA
Cephalanthera_falcata,NA,NA,NA
Cephalanthera_longibracteata,NA,NA,NA
Cephalanthera_erecta,NA,NA,NA
Platanthera_ussuriensis,NA,NA,NA
Platanthera_hologlottis,NA,NA,NA
Platanthera_chlorantha,NA,NA,NA
Spiranthes_sinensis,NA,NA,NA
Goodyera_maximowicziana,NA,NA,NA
Goodyera_rosulacea,NA,NA,NA
Goodyera_biflora,NA,NA,NA
Goodyera_velutina,NA,NA,NA
Goodyera_schlechtendaliana,NA,NA,NA
Polygonatum_thunbergii,NA,NA,NA
Polygonatum_inflatum,NA,NA,NA
Polygonatum_falcatum,NA,NA,NA
Polygonatum_lasianthum,NA,NA,NA
Polygonatum_involucratum,NA,NA,NA
Polygonatum_humile,NA,NA,NA
Polygonatum_sibiricum,NA,NA,NA
Polygonatum_stenophyllum,NA,NA,NA
Maianthemum_japonicum,NA,NA,NA
Maianthemum_bifolium,NA,NA,NA
Maianthemum_dilatatum,NA,NA,NA
Ophiopogon_japonicus,45.59,NA,NA
Ophiopogon_jaburan,NA,NA,NA
Liriope_platyphylla,NA,NA,0.1524
Liriope_spicata,31.7637681,NA,NA
Convallaria_keiskei,NA,NA,NA
Asparagus_oligoclonos,NA,NA,NA
Asparagus_schoberioides,NA,NA,NA
Asparagus_cochinchinensis,NA,NA,NA
Hosta_clausa,NA,NA,NA
Hosta_capitata,NA,NA,NA
Hosta_minor,NA,NA,NA
Scilla_scilloides,2.74,NA,NA
Barnardia_japonica,2.74,NA,NA
Allium_ochotense,NA,NA,NA
Allium_taquetii,NA,NA,NA
Allium_microdictyon,NA,NA,NA
Allium_macrostemon,NA,NA,NA
Allium_sacculiferum,NA,NA,NA
Allium_thunbergii,NA,NA,NA
Allium_spirale,NA,NA,NA
Allium_monanthum,NA,NA,NA
Hemerocallis_thunbergii,NA,NA,NA
Hemerocallis_minor,NA,NA,NA
Hemerocallis_hakuunensis,NA,NA,NA
Hemerocallis_dumortieri,NA,NA,NA
Iris_ruthenica,NA,NA,NA
Iris_sanguinea,8.9,NA,NA
Iris_rossii,NA,NA,NA
Iris_minutoaurea,NA,NA,NA
Pennisetum_alopecuroides,1.49763285024155,NA,0.9144
Hierochloe_odorata,NA,NA,NA
Poa_sphondylodes,NA,NA,NA
Poa_acroleuca,NA,NA,NA
Moliniopsis_japonica,NA,NA,NA
Panicum_bisulcatum,NA,NA,NA
Eriochloa_villosa,NA,NA,NA
Setaria_glauca,NA,NA,NA
Setaria_viridis,1.12398,29.7446600287891,0.490647058823529
Echinochloa_utilis,NA,NA,NA
Echinochloa_crus-galli,1.83839761904762,31.2952357386966,0.6702
Oplismenus_undulatifolius,1.7204,NA,0.325
Digitaria_ciliaris,NA,NA,NA
Schizachyrium_brevifolium,NA,NA,NA
Spodiopogon_sibiricus,1.19,NA,NA
Spodiopogon_cotulifer,NA,NA,NA
Bothriochloa_ischaemum,NA,NA,NA
Cymbopogon_goeringii,NA,NA,NA
Themeda_triandra,3.17229265232258,22.7031376968919,0.431694117647059
Miscanthus_sinensis,0.700543639291465,NA,1.524
Miscanthus_sacchariflorus,NA,14.6651873628493,0.667885261106415
Microstegium_vimineum,NA,NA,NA
Microstegium_japonicum,0.37492,NA,NA
Eulalia_speciosa,NA,NA,NA
Imperata_cylindrica,0.200452716666667,17.4242424242425,1.06
Dimeria_ornithopoda,NA,NA,NA
